transaction_id,transaction_date,transaction_time,transaction_qty,store_id,store_location,product_id,unit_price,product_category,product_type,product_detail
674_20250102,2025-01-02,11:22:46,1.0,3,West Campus,53,45.0,Tea,Brewed Chai tea,Traditional Blend Chai Lg
675_20250102,2025-01-02,11:25:20,2.0,5,Main Campus,54,37.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg
676_20250102,2025-01-02,11:27:35,2.0,5,Main Campus,48,37.5,Tea,Brewed Black tea,English Breakfast Rg
677_20250102,2025-01-02,11:32:11,2.0,8,East Campus,47,45.0,Tea,Brewed Green tea,Serenity Green Tea Lg
678_20250102,2025-01-02,11:34:44,1.0,8,East Campus,43,45.0,Tea,Brewed herbal tea,Lemon Grass Lg
679_20250102,2025-01-02,11:35:02,1.0,3,West Campus,49,45.0,Tea,Brewed Black tea,English Breakfast Lg
680_20250102,2025-01-02,11:35:02,1.0,3,West Campus,79,56.25,Bakery,Scone,Jumbo Savory Scone
681_20250102,2025-01-02,11:35:14,2.0,3,West Campus,25,33.0,Coffee,Organic brewed coffee,Brazilian Sm
682_20250102,2025-01-02,11:35:14,1.0,3,West Campus,69,48.75,Bakery,Biscotti,Hazelnut Biscotti
683_20250102,2025-01-02,11:36:50,2.0,5,Main Campus,58,52.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg
684_20250102,2025-01-02,11:38:23,2.0,3,West Campus,24,45.0,Coffee,Drip coffee,Our Old Time Diner Blend Lg
685_20250102,2025-01-02,11:39:11,2.0,5,Main Campus,42,37.5,Tea,Brewed herbal tea,Lemon Grass Rg
686_20250102,2025-01-02,11:39:11,1.0,5,Main Campus,74,52.5,Bakery,Biscotti,Ginger Biscotti
687_20250102,2025-01-02,11:40:12,2.0,8,East Campus,45,45.0,Tea,Brewed herbal tea,Peppermint Lg
688_20250102,2025-01-02,11:41:54,1.0,5,Main Campus,48,37.5,Tea,Brewed Black tea,English Breakfast Rg
689_20250102,2025-01-02,11:42:36,2.0,8,East Campus,45,45.0,Tea,Brewed herbal tea,Peppermint Lg
690_20250102,2025-01-02,11:42:36,1.0,8,East Campus,72,48.75,Bakery,Scone,Ginger Scone
691_20250102,2025-01-02,11:43:04,2.0,3,West Campus,26,45.0,Coffee,Organic brewed coffee,Brazilian Rg
692_20250102,2025-01-02,11:49:10,1.0,5,Main Campus,44,37.5,Tea,Brewed herbal tea,Peppermint Rg
693_20250102,2025-01-02,11:50:18,1.0,8,East Campus,33,52.5,Coffee,Gourmet brewed coffee,Ethiopia Lg
694_20250102,2025-01-02,11:50:32,1.0,8,East Campus,33,52.5,Coffee,Gourmet brewed coffee,Ethiopia Lg
695_20250102,2025-01-02,11:53:48,2.0,8,East Campus,48,37.5,Tea,Brewed Black tea,English Breakfast Rg
696_20250102,2025-01-02,11:53:54,2.0,8,East Campus,59,67.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
697_20250102,2025-01-02,11:54:01,2.0,5,Main Campus,43,45.0,Tea,Brewed herbal tea,Lemon Grass Lg
698_20250102,2025-01-02,11:54:30,1.0,3,West Campus,26,45.0,Coffee,Organic brewed coffee,Brazilian Rg
699_20250102,2025-01-02,11:55:31,1.0,3,West Campus,53,45.0,Tea,Brewed Chai tea,Traditional Blend Chai Lg
700_20250102,2025-01-02,11:56:26,1.0,8,East Campus,28,30.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm
701_20250102,2025-01-02,11:56:58,1.0,8,East Campus,37,45.0,Coffee,Barista Espresso,Espresso shot
702_20250102,2025-01-02,11:56:58,1.0,8,East Campus,78,67.5,Bakery,Scone,Scottish Cream Scone 
703_20250102,2025-01-02,11:58:49,2.0,8,East Campus,35,46.5,Coffee,Premium brewed coffee,Jamaican Coffee River Rg
704_20250102,2025-01-02,11:58:49,1.0,8,East Campus,71,56.25,Bakery,Pastry,Chocolate Croissant
705_20250102,2025-01-02,12:01:50,1.0,3,West Campus,53,45.0,Tea,Brewed Chai tea,Traditional Blend Chai Lg
706_20250102,2025-01-02,12:03:47,1.0,3,West Campus,23,37.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg
707_20250102,2025-01-02,12:06:18,1.0,3,West Campus,32,45.0,Coffee,Gourmet brewed coffee,Ethiopia Rg
708_20250102,2025-01-02,12:12:01,2.0,3,West Campus,24,45.0,Coffee,Drip coffee,Our Old Time Diner Blend Lg
709_20250102,2025-01-02,12:12:44,1.0,3,West Campus,42,37.5,Tea,Brewed herbal tea,Lemon Grass Rg
710_20250102,2025-01-02,12:14:00,1.0,8,East Campus,54,37.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg
711_20250102,2025-01-02,12:18:13,1.0,3,West Campus,55,60.0,Tea,Brewed Chai tea,Morning Sunrise Chai Lg
712_20250102,2025-01-02,12:18:22,2.0,3,West Campus,25,33.0,Coffee,Organic brewed coffee,Brazilian Sm
713_20250102,2025-01-02,12:18:22,1.0,3,West Campus,79,56.25,Bakery,Scone,Jumbo Savory Scone
714_20250102,2025-01-02,12:20:43,1.0,5,Main Campus,47,45.0,Tea,Brewed Green tea,Serenity Green Tea Lg
715_20250102,2025-01-02,12:20:43,1.0,5,Main Campus,71,56.25,Bakery,Pastry,Chocolate Croissant
716_20250102,2025-01-02,12:21:38,1.0,8,East Campus,48,37.5,Tea,Brewed Black tea,English Breakfast Rg
717_20250102,2025-01-02,12:21:39,1.0,3,West Campus,49,45.0,Tea,Brewed Black tea,English Breakfast Lg
718_20250102,2025-01-02,12:21:58,2.0,3,West Campus,53,45.0,Tea,Brewed Chai tea,Traditional Blend Chai Lg
719_20250102,2025-01-02,12:22:04,1.0,3,West Campus,22,30.0,Coffee,Drip coffee,Our Old Time Diner Blend Sm
720_20250102,2025-01-02,12:22:12,1.0,5,Main Campus,55,60.0,Tea,Brewed Chai tea,Morning Sunrise Chai Lg
721_20250102,2025-01-02,12:22:12,1.0,5,Main Campus,79,56.25,Bakery,Scone,Jumbo Savory Scone
722_20250102,2025-01-02,12:23:03,1.0,5,Main Campus,22,30.0,Coffee,Drip coffee,Our Old Time Diner Blend Sm
723_20250102,2025-01-02,12:23:30,1.0,3,West Campus,43,45.0,Tea,Brewed herbal tea,Lemon Grass Lg
724_20250102,2025-01-02,12:23:30,1.0,3,West Campus,78,67.5,Bakery,Scone,Scottish Cream Scone 
725_20250102,2025-01-02,12:24:39,2.0,5,Main Campus,33,52.5,Coffee,Gourmet brewed coffee,Ethiopia Lg
726_20250102,2025-01-02,12:24:39,1.0,5,Main Campus,69,48.75,Bakery,Biscotti,Hazelnut Biscotti
727_20250102,2025-01-02,12:25:03,1.0,3,West Campus,24,45.0,Coffee,Drip coffee,Our Old Time Diner Blend Lg
728_20250102,2025-01-02,12:25:24,2.0,5,Main Campus,56,38.25,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg
729_20250102,2025-01-02,12:26:13,2.0,5,Main Campus,25,33.0,Coffee,Organic brewed coffee,Brazilian Sm
730_20250102,2025-01-02,12:26:13,1.0,5,Main Campus,78,67.5,Bakery,Scone,Scottish Cream Scone 
731_20250102,2025-01-02,12:26:18,1.0,8,East Campus,28,30.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm
732_20250102,2025-01-02,12:27:01,1.0,8,East Campus,60,56.25,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg
733_20250102,2025-01-02,12:28:08,2.0,3,West Campus,51,45.0,Tea,Brewed Black tea,Earl Grey Lg
734_20250102,2025-01-02,12:28:25,1.0,3,West Campus,60,56.25,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg
735_20250102,2025-01-02,12:29:07,1.0,3,West Campus,24,45.0,Coffee,Drip coffee,Our Old Time Diner Blend Lg
736_20250102,2025-01-02,12:30:43,2.0,3,West Campus,50,37.5,Tea,Brewed Black tea,Earl Grey Rg
737_20250102,2025-01-02,12:32:19,1.0,8,East Campus,57,46.5,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
738_20250102,2025-01-02,12:33:04,2.0,3,West Campus,32,45.0,Coffee,Gourmet brewed coffee,Ethiopia Rg
739_20250102,2025-01-02,12:34:00,1.0,3,West Campus,24,45.0,Coffee,Drip coffee,Our Old Time Diner Blend Lg
740_20250102,2025-01-02,12:36:06,1.0,8,East Campus,43,45.0,Tea,Brewed herbal tea,Lemon Grass Lg
741_20250102,2025-01-02,12:36:37,1.0,5,Main Campus,25,33.0,Coffee,Organic brewed coffee,Brazilian Sm
742_20250102,2025-01-02,12:38:47,2.0,8,East Campus,87,45.0,Coffee,Barista Espresso,Ouro Brasileiro shot
743_20250102,2025-01-02,12:38:51,1.0,3,West Campus,56,38.25,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg
744_20250102,2025-01-02,12:39:04,2.0,5,Main Campus,87,45.0,Coffee,Barista Espresso,Ouro Brasileiro shot
745_20250102,2025-01-02,12:41:28,1.0,8,East Campus,87,45.0,Coffee,Barista Espresso,Ouro Brasileiro shot
746_20250102,2025-01-02,12:42:19,1.0,5,Main Campus,52,37.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg
747_20250102,2025-01-02,12:42:47,1.0,8,East Campus,60,56.25,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg
748_20250102,2025-01-02,12:45:02,1.0,5,Main Campus,26,45.0,Coffee,Organic brewed coffee,Brazilian Rg
749_20250102,2025-01-02,12:46:04,2.0,3,West Campus,46,37.5,Tea,Brewed Green tea,Serenity Green Tea Rg
750_20250102,2025-01-02,12:47:49,2.0,3,West Campus,46,37.5,Tea,Brewed Green tea,Serenity Green Tea Rg
751_20250102,2025-01-02,12:53:16,2.0,8,East Campus,22,30.0,Coffee,Drip coffee,Our Old Time Diner Blend Sm
752_20250102,2025-01-02,12:54:07,1.0,5,Main Campus,58,52.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg
753_20250102,2025-01-02,12:54:07,1.0,5,Main Campus,77,45.0,Bakery,Scone,Oatmeal Scone
754_20250102,2025-01-02,12:54:53,2.0,5,Main Campus,52,37.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg
755_20250102,2025-01-02,12:55:19,1.0,3,West Campus,52,37.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg
756_20250102,2025-01-02,12:57:55,2.0,8,East Campus,30,45.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg
757_20250102,2025-01-02,12:58:04,2.0,3,West Campus,53,45.0,Tea,Brewed Chai tea,Traditional Blend Chai Lg
758_20250102,2025-01-02,12:58:38,2.0,8,East Campus,26,45.0,Coffee,Organic brewed coffee,Brazilian Rg
759_20250102,2025-01-02,12:58:57,1.0,8,East Campus,35,46.5,Coffee,Premium brewed coffee,Jamaican Coffee River Rg
760_20250102,2025-01-02,12:59:28,1.0,8,East Campus,47,45.0,Tea,Brewed Green tea,Serenity Green Tea Lg
761_20250102,2025-01-02,12:59:45,2.0,3,West Campus,24,45.0,Coffee,Drip coffee,Our Old Time Diner Blend Lg
762_20250102,2025-01-02,13:02:03,2.0,3,West Campus,27,52.5,Coffee,Organic brewed coffee,Brazilian Lg
763_20250102,2025-01-02,13:03:14,2.0,8,East Campus,40,56.25,Coffee,Barista Espresso,Cappuccino
764_20250102,2025-01-02,13:03:14,1.0,8,East Campus,76,52.5,Bakery,Biscotti,Chocolate Chip Biscotti
765_20250102,2025-01-02,13:03:33,2.0,5,Main Campus,22,30.0,Coffee,Drip coffee,Our Old Time Diner Blend Sm
766_20250102,2025-01-02,13:03:53,2.0,3,West Campus,28,30.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm
767_20250102,2025-01-02,13:04:02,1.0,8,East Campus,49,45.0,Tea,Brewed Black tea,English Breakfast Lg
768_20250102,2025-01-02,13:04:56,2.0,3,West Campus,27,52.5,Coffee,Organic brewed coffee,Brazilian Lg
769_20250102,2025-01-02,13:05:41,1.0,3,West Campus,61,71.25,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg
770_20250102,2025-01-02,13:09:27,1.0,5,Main Campus,51,45.0,Tea,Brewed Black tea,Earl Grey Lg
771_20250102,2025-01-02,13:09:27,1.0,5,Main Campus,70,48.75,Bakery,Scone,Cranberry Scone
772_20250102,2025-01-02,13:10:17,1.0,8,East Campus,33,52.5,Coffee,Gourmet brewed coffee,Ethiopia Lg
773_20250102,2025-01-02,13:10:17,1.0,8,East Campus,78,67.5,Bakery,Scone,Scottish Cream Scone 
774_20250102,2025-01-02,13:10:41,2.0,8,East Campus,43,45.0,Tea,Brewed herbal tea,Lemon Grass Lg
775_20250102,2025-01-02,13:14:54,2.0,5,Main Campus,31,33.0,Coffee,Gourmet brewed coffee,Ethiopia Sm
776_20250102,2025-01-02,13:15:40,1.0,5,Main Campus,24,45.0,Coffee,Drip coffee,Our Old Time Diner Blend Lg
777_20250102,2025-01-02,13:21:09,2.0,3,West Campus,46,37.5,Tea,Brewed Green tea,Serenity Green Tea Rg
778_20250102,2025-01-02,13:21:23,2.0,8,East Campus,50,37.5,Tea,Brewed Black tea,Earl Grey Rg
779_20250102,2025-01-02,13:23:18,2.0,3,West Campus,39,63.75,Coffee,Barista Espresso,Latte Rg
780_20250102,2025-01-02,13:23:38,1.0,3,West Campus,44,37.5,Tea,Brewed herbal tea,Peppermint Rg
781_20250102,2025-01-02,13:24:33,2.0,3,West Campus,31,33.0,Coffee,Gourmet brewed coffee,Ethiopia Sm
782_20250102,2025-01-02,13:25:02,1.0,8,East Campus,57,46.5,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
783_20250102,2025-01-02,13:26:47,1.0,3,West Campus,47,45.0,Tea,Brewed Green tea,Serenity Green Tea Lg
784_20250102,2025-01-02,13:28:24,2.0,8,East Campus,44,37.5,Tea,Brewed herbal tea,Peppermint Rg
785_20250102,2025-01-02,13:29:51,1.0,3,West Campus,38,56.25,Coffee,Barista Espresso,Latte
786_20250102,2025-01-02,13:29:59,1.0,3,West Campus,56,38.25,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg
787_20250102,2025-01-02,13:30:00,2.0,3,West Campus,27,52.5,Coffee,Organic brewed coffee,Brazilian Lg
788_20250102,2025-01-02,13:30:00,1.0,3,West Campus,76,52.5,Bakery,Biscotti,Chocolate Chip Biscotti
789_20250102,2025-01-02,13:30:05,1.0,8,East Campus,50,37.5,Tea,Brewed Black tea,Earl Grey Rg
790_20250102,2025-01-02,13:30:15,1.0,3,West Campus,30,45.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg
791_20250102,2025-01-02,13:30:30,2.0,3,West Campus,39,63.75,Coffee,Barista Espresso,Latte Rg
792_20250102,2025-01-02,13:30:30,1.0,8,East Campus,31,33.0,Coffee,Gourmet brewed coffee,Ethiopia Sm
793_20250102,2025-01-02,13:34:02,1.0,8,East Campus,23,37.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg
794_20250102,2025-01-02,13:35:24,2.0,5,Main Campus,32,45.0,Coffee,Gourmet brewed coffee,Ethiopia Rg
795_20250102,2025-01-02,13:35:24,2.0,8,East Campus,30,45.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg
796_20250102,2025-01-02,13:39:11,2.0,3,West Campus,23,37.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg
797_20250102,2025-01-02,13:40:11,1.0,3,West Campus,39,63.75,Coffee,Barista Espresso,Latte Rg
798_20250102,2025-01-02,13:40:36,2.0,8,East Campus,47,45.0,Tea,Brewed Green tea,Serenity Green Tea Lg
799_20250102,2025-01-02,13:40:53,1.0,5,Main Campus,48,37.5,Tea,Brewed Black tea,English Breakfast Rg
800_20250102,2025-01-02,13:40:53,1.0,5,Main Campus,79,56.25,Bakery,Scone,Jumbo Savory Scone
801_20250102,2025-01-02,13:42:07,1.0,8,East Campus,36,56.25,Coffee,Premium brewed coffee,Jamaican Coffee River Lg
802_20250102,2025-01-02,13:47:24,1.0,3,West Campus,28,30.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm
803_20250102,2025-01-02,13:47:27,2.0,8,East Campus,59,67.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
804_20250102,2025-01-02,13:48:27,2.0,8,East Campus,26,45.0,Coffee,Organic brewed coffee,Brazilian Rg
805_20250102,2025-01-02,13:48:27,1.0,8,East Campus,73,56.25,Bakery,Pastry,Almond Croissant
806_20250102,2025-01-02,13:51:33,1.0,3,West Campus,60,56.25,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg
807_20250102,2025-01-02,13:51:33,1.0,3,West Campus,70,48.75,Bakery,Scone,Cranberry Scone
808_20250102,2025-01-02,13:52:27,2.0,3,West Campus,54,37.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg
809_20250102,2025-01-02,13:53:04,1.0,8,East Campus,26,45.0,Coffee,Organic brewed coffee,Brazilian Rg
810_20250102,2025-01-02,13:53:04,1.0,8,East Campus,79,56.25,Bakery,Scone,Jumbo Savory Scone
811_20250102,2025-01-02,13:55:38,1.0,8,East Campus,23,37.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg
812_20250102,2025-01-02,13:55:38,1.0,8,East Campus,71,56.25,Bakery,Pastry,Chocolate Croissant
813_20250102,2025-01-02,13:56:19,1.0,5,Main Campus,39,63.75,Coffee,Barista Espresso,Latte Rg
814_20250102,2025-01-02,13:57:59,2.0,8,East Campus,38,56.25,Coffee,Barista Espresso,Latte
815_20250102,2025-01-02,13:58:30,2.0,3,West Campus,36,56.25,Coffee,Premium brewed coffee,Jamaican Coffee River Lg
816_20250102,2025-01-02,13:58:36,1.0,3,West Campus,39,63.75,Coffee,Barista Espresso,Latte Rg
817_20250102,2025-01-02,14:01:23,1.0,8,East Campus,46,37.5,Tea,Brewed Green tea,Serenity Green Tea Rg
818_20250102,2025-01-02,14:02:16,2.0,8,East Campus,25,33.0,Coffee,Organic brewed coffee,Brazilian Sm
819_20250102,2025-01-02,14:02:44,2.0,3,West Campus,22,30.0,Coffee,Drip coffee,Our Old Time Diner Blend Sm
820_20250102,2025-01-02,14:03:27,1.0,3,West Campus,59,67.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
821_20250102,2025-01-02,14:05:27,1.0,5,Main Campus,56,38.25,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg
822_20250102,2025-01-02,14:05:27,1.0,5,Main Campus,75,52.5,Bakery,Pastry,Croissant
823_20250102,2025-01-02,14:07:17,1.0,3,West Campus,37,45.0,Coffee,Barista Espresso,Espresso shot
824_20250102,2025-01-02,14:07:49,2.0,5,Main Campus,60,56.25,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg
825_20250102,2025-01-02,14:08:49,1.0,3,West Campus,40,56.25,Coffee,Barista Espresso,Cappuccino
826_20250102,2025-01-02,14:11:08,1.0,5,Main Campus,28,30.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm
827_20250102,2025-01-02,14:12:00,1.0,8,East Campus,46,37.5,Tea,Brewed Green tea,Serenity Green Tea Rg
828_20250102,2025-01-02,14:12:07,2.0,5,Main Campus,51,45.0,Tea,Brewed Black tea,Earl Grey Lg
829_20250102,2025-01-02,14:12:35,2.0,3,West Campus,54,37.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg
830_20250102,2025-01-02,14:12:35,1.0,3,West Campus,72,48.75,Bakery,Scone,Ginger Scone
831_20250102,2025-01-02,14:13:26,1.0,8,East Campus,55,60.0,Tea,Brewed Chai tea,Morning Sunrise Chai Lg
832_20250102,2025-01-02,14:13:37,2.0,5,Main Campus,25,33.0,Coffee,Organic brewed coffee,Brazilian Sm
833_20250102,2025-01-02,14:14:26,2.0,3,West Campus,58,52.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg
834_20250102,2025-01-02,14:17:08,1.0,3,West Campus,23,37.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg
835_20250102,2025-01-02,14:17:55,2.0,3,West Campus,61,71.25,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg
836_20250102,2025-01-02,14:17:55,1.0,3,West Campus,75,52.5,Bakery,Pastry,Croissant
837_20250102,2025-01-02,14:19:24,1.0,3,West Campus,49,45.0,Tea,Brewed Black tea,English Breakfast Lg
838_20250102,2025-01-02,14:21:55,2.0,8,East Campus,41,63.75,Coffee,Barista Espresso,Cappuccino Lg
839_20250102,2025-01-02,14:24:46,1.0,3,West Campus,30,45.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg
840_20250102,2025-01-02,14:25:35,1.0,8,East Campus,31,33.0,Coffee,Gourmet brewed coffee,Ethiopia Sm
841_20250102,2025-01-02,14:26:33,1.0,8,East Campus,36,56.25,Coffee,Premium brewed coffee,Jamaican Coffee River Lg
842_20250102,2025-01-02,14:29:35,2.0,3,West Campus,43,45.0,Tea,Brewed herbal tea,Lemon Grass Lg
843_20250102,2025-01-02,14:29:35,1.0,3,West Campus,71,56.25,Bakery,Pastry,Chocolate Croissant
844_20250102,2025-01-02,14:33:26,1.0,3,West Campus,22,30.0,Coffee,Drip coffee,Our Old Time Diner Blend Sm
845_20250102,2025-01-02,14:33:58,2.0,5,Main Campus,37,45.0,Coffee,Barista Espresso,Espresso shot
846_20250102,2025-01-02,14:34:53,1.0,3,West Campus,48,37.5,Tea,Brewed Black tea,English Breakfast Rg
847_20250102,2025-01-02,14:36:56,2.0,5,Main Campus,87,45.0,Coffee,Barista Espresso,Ouro Brasileiro shot
848_20250102,2025-01-02,14:37:44,2.0,8,East Campus,52,37.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg
849_20250102,2025-01-02,14:39:18,1.0,8,East Campus,24,45.0,Coffee,Drip coffee,Our Old Time Diner Blend Lg
850_20250102,2025-01-02,14:40:25,2.0,3,West Campus,40,56.25,Coffee,Barista Espresso,Cappuccino
851_20250102,2025-01-02,14:42:21,1.0,3,West Campus,47,45.0,Tea,Brewed Green tea,Serenity Green Tea Lg
852_20250102,2025-01-02,14:42:21,1.0,3,West Campus,72,48.75,Bakery,Scone,Ginger Scone
853_20250102,2025-01-02,14:44:28,2.0,5,Main Campus,52,37.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg
854_20250102,2025-01-02,14:46:31,2.0,8,East Campus,23,37.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg
855_20250102,2025-01-02,14:48:02,2.0,5,Main Campus,27,52.5,Coffee,Organic brewed coffee,Brazilian Lg
856_20250102,2025-01-02,14:48:05,1.0,5,Main Campus,41,63.75,Coffee,Barista Espresso,Cappuccino Lg
857_20250102,2025-01-02,14:48:53,1.0,8,East Campus,32,45.0,Coffee,Gourmet brewed coffee,Ethiopia Rg
858_20250102,2025-01-02,14:51:11,1.0,3,West Campus,36,56.25,Coffee,Premium brewed coffee,Jamaican Coffee River Lg
859_20250102,2025-01-02,14:52:26,1.0,5,Main Campus,46,37.5,Tea,Brewed Green tea,Serenity Green Tea Rg
860_20250102,2025-01-02,14:52:26,1.0,5,Main Campus,76,52.5,Bakery,Biscotti,Chocolate Chip Biscotti
861_20250102,2025-01-02,14:54:33,2.0,3,West Campus,37,45.0,Coffee,Barista Espresso,Espresso shot
862_20250102,2025-01-02,14:54:40,1.0,5,Main Campus,87,45.0,Coffee,Barista Espresso,Ouro Brasileiro shot
863_20250102,2025-01-02,14:54:46,2.0,5,Main Campus,52,37.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg
864_20250102,2025-01-02,14:55:38,2.0,8,East Campus,36,56.25,Coffee,Premium brewed coffee,Jamaican Coffee River Lg
865_20250102,2025-01-02,14:58:21,2.0,8,East Campus,87,45.0,Coffee,Barista Espresso,Ouro Brasileiro shot
866_20250102,2025-01-02,14:58:28,2.0,8,East Campus,46,37.5,Tea,Brewed Green tea,Serenity Green Tea Rg
867_20250102,2025-01-02,14:59:08,1.0,8,East Campus,30,45.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg
868_20250102,2025-01-02,15:03:12,2.0,3,West Campus,26,45.0,Coffee,Organic brewed coffee,Brazilian Rg
869_20250102,2025-01-02,15:03:12,1.0,3,West Campus,73,56.25,Bakery,Pastry,Almond Croissant
870_20250102,2025-01-02,15:04:21,2.0,3,West Campus,23,37.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg
871_20250102,2025-01-02,15:05:22,1.0,3,West Campus,27,52.5,Coffee,Organic brewed coffee,Brazilian Lg
872_20250102,2025-01-02,15:05:22,1.0,3,West Campus,79,56.25,Bakery,Scone,Jumbo Savory Scone
873_20250102,2025-01-02,15:09:48,2.0,5,Main Campus,31,33.0,Coffee,Gourmet brewed coffee,Ethiopia Sm
874_20250102,2025-01-02,15:10:48,1.0,8,East Campus,44,37.5,Tea,Brewed herbal tea,Peppermint Rg
875_20250102,2025-01-02,15:12:44,1.0,3,West Campus,52,37.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg
876_20250102,2025-01-02,15:15:03,1.0,3,West Campus,40,56.25,Coffee,Barista Espresso,Cappuccino
877_20250102,2025-01-02,15:15:03,1.0,3,West Campus,77,45.0,Bakery,Scone,Oatmeal Scone
878_20250102,2025-01-02,15:18:41,1.0,5,Main Campus,59,67.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
879_20250102,2025-01-02,15:19:46,1.0,3,West Campus,53,45.0,Tea,Brewed Chai tea,Traditional Blend Chai Lg
880_20250102,2025-01-02,15:21:45,2.0,3,West Campus,47,45.0,Tea,Brewed Green tea,Serenity Green Tea Lg
881_20250102,2025-01-02,15:22:19,2.0,8,East Campus,28,30.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm
882_20250102,2025-01-02,15:23:29,2.0,8,East Campus,45,45.0,Tea,Brewed herbal tea,Peppermint Lg
883_20250102,2025-01-02,15:24:16,1.0,3,West Campus,60,56.25,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg
884_20250102,2025-01-02,15:24:52,2.0,5,Main Campus,48,37.5,Tea,Brewed Black tea,English Breakfast Rg
885_20250102,2025-01-02,15:26:08,1.0,3,West Campus,50,37.5,Tea,Brewed Black tea,Earl Grey Rg
886_20250102,2025-01-02,15:26:22,2.0,5,Main Campus,42,37.5,Tea,Brewed herbal tea,Lemon Grass Rg
887_20250102,2025-01-02,15:26:22,1.0,5,Main Campus,69,48.75,Bakery,Biscotti,Hazelnut Biscotti
888_20250102,2025-01-02,15:27:43,1.0,3,West Campus,58,52.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg
889_20250102,2025-01-02,15:27:48,1.0,3,West Campus,41,63.75,Coffee,Barista Espresso,Cappuccino Lg
890_20250102,2025-01-02,15:28:35,2.0,5,Main Campus,87,45.0,Coffee,Barista Espresso,Ouro Brasileiro shot
891_20250102,2025-01-02,15:29:31,2.0,5,Main Campus,44,37.5,Tea,Brewed herbal tea,Peppermint Rg
892_20250102,2025-01-02,15:30:51,1.0,8,East Campus,40,56.25,Coffee,Barista Espresso,Cappuccino
893_20250102,2025-01-02,15:32:44,2.0,8,East Campus,45,45.0,Tea,Brewed herbal tea,Peppermint Lg
894_20250102,2025-01-02,15:34:44,2.0,5,Main Campus,34,36.75,Coffee,Premium brewed coffee,Jamaican Coffee River Sm
895_20250102,2025-01-02,15:35:22,1.0,8,East Campus,53,45.0,Tea,Brewed Chai tea,Traditional Blend Chai Lg
896_20250102,2025-01-02,15:35:22,1.0,8,East Campus,69,48.75,Bakery,Biscotti,Hazelnut Biscotti
897_20250102,2025-01-02,15:35:30,2.0,5,Main Campus,60,56.25,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg
898_20250102,2025-01-02,15:35:30,1.0,5,Main Campus,70,48.75,Bakery,Scone,Cranberry Scone
899_20250102,2025-01-02,15:36:29,2.0,8,East Campus,46,37.5,Tea,Brewed Green tea,Serenity Green Tea Rg
